!NUMBER OF ENERGY LEVELS
64
!NUMBER OF COLLISIONAL TRANSITIONS
1899
!NUMBER OF COLLISION TEMPERATURES
25
!COLLISION TEMPERATURES
                         2.0        3.0        5.0       7.0       10.0       15.0       20.0       30.0       50.0       70.0      100.0      150.0      200.0      300.0      500.0      700.0     1000.0     1500.0     2000.0     3000.0     5000.0     7000.0    10000.0    15000.0    20000.0
!NUM       UP    LOW    DOWN_COLL_RATES [cm^3 s^-1]
1229  51    26    9.5939E-33 4.3059E-32 2.8547E-31 9.9237E-31 3.7177E-30 1.1165E-29 2.4363E-29 6.0213E-29 1.6298E-28 2.9292E-28 5.1909E-28 9.2822E-28 1.4020E-27 2.3621E-27 4.3299E-27 6.2816E-27 9.1286E-27 1.3642E-26 1.7898E-26 2.5793E-26 2.5793E-26 2.5793E-26 2.5793E-26 2.5793E-26 2.5793E-26 
1230  51    27    9.7726E-33 4.3861E-32 2.9079E-31 1.0109E-30 3.7869E-30 1.1373E-29 2.4817E-29 6.1335E-29 1.6602E-28 2.9838E-28 5.2876E-28 9.4551E-28 1.4281E-27 2.4061E-27 4.4105E-27 6.3987E-27 9.2986E-27 1.3896E-26 1.8231E-26 2.6273E-26 2.6273E-26 2.6273E-26 2.6273E-26 2.6273E-26 2.6273E-26 
1231  51    28    9.9553E-33 4.4680E-32 2.9622E-31 1.0297E-30 3.8577E-30 1.1586E-29 2.5281E-29 6.2481E-29 1.6912E-28 3.0396E-28 5.3864E-28 9.6317E-28 1.4548E-27 2.4510E-27 4.4929E-27 6.5182E-27 9.4724E-27 1.4156E-26 1.8572E-26 2.6764E-26 2.6764E-26 2.6764E-26 2.6764E-26 2.6764E-26 2.6764E-26 
1232  51    29    1.0141E-32 4.5513E-32 3.0174E-31 1.0489E-30 3.9296E-30 1.1802E-29 2.5752E-29 6.3645E-29 1.7227E-28 3.0962E-28 5.4868E-28 9.8113E-28 1.4819E-27 2.4967E-27 4.5767E-27 6.6397E-27 9.6489E-27 1.4420E-26 1.8918E-26 2.7263E-26 2.7263E-26 2.7263E-26 2.7263E-26 2.7263E-26 2.7263E-26 
1233  51    30    1.0329E-32 4.6356E-32 3.0733E-31 1.0684E-30 4.0024E-30 1.2020E-29 2.6229E-29 6.4824E-29 1.7546E-28 3.1536E-28 5.5885E-28 9.9930E-28 1.5093E-27 2.5429E-27 4.6615E-27 6.7627E-27 9.8277E-27 1.4687E-26 1.9268E-26 2.7768E-26 2.7768E-26 2.7768E-26 2.7768E-26 2.7768E-26 2.7768E-26 
1234  51    31    1.0518E-32 4.7207E-32 3.1297E-31 1.0880E-30 4.0758E-30 1.2241E-29 2.6710E-29 6.6014E-29 1.7868E-28 3.2114E-28 5.6910E-28 1.0176E-27 1.5370E-27 2.5896E-27 4.7470E-27 6.8868E-27 1.0008E-26 1.4956E-26 1.9622E-26 2.8277E-26 2.8277E-26 2.8277E-26 2.8277E-26 2.8277E-26 2.8277E-26 
1235  51    32    1.0709E-32 4.8063E-32 3.1865E-31 1.1077E-30 4.1497E-30 1.2463E-29 2.7194E-29 6.7211E-29 1.8192E-28 3.2697E-28 5.7942E-28 1.0361E-27 1.5649E-27 2.6366E-27 4.8331E-27 7.0117E-27 1.0189E-26 1.5227E-26 1.9978E-26 2.8790E-26 2.8790E-26 2.8790E-26 2.8790E-26 2.8790E-26 2.8790E-26 
1236  51    33    1.0901E-32 4.8923E-32 3.2435E-31 1.1275E-30 4.2240E-30 1.2686E-29 2.7681E-29 6.8413E-29 1.8518E-28 3.3282E-28 5.8979E-28 1.0546E-27 1.5929E-27 2.6837E-27 4.9195E-27 7.1371E-27 1.0372E-26 1.5500E-26 2.0335E-26 2.9305E-26 2.9305E-26 2.9305E-26 2.9305E-26 2.9305E-26 2.9305E-26 
1237  51    34    5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 6.0322E-14 6.6300E-14 8.2300E-14 1.2800E-13 1.8100E-13 2.5800E-13 3.6000E-13 4.2200E-13 4.5700E-13 4.5700E-13 4.5700E-13 4.5700E-13 4.5700E-13 4.5700E-13 
1238  51    35    1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3724E-13 1.3600E-13 1.5100E-13 2.4600E-13 3.7600E-13 5.7800E-13 8.5700E-13 1.0300E-12 1.1400E-12 1.1400E-12 1.1400E-12 1.1400E-12 1.1400E-12 1.1400E-12 
1239  51    36    1.1093E-32 4.9785E-32 3.3007E-31 1.1474E-30 4.2985E-30 1.2910E-29 2.8169E-29 6.9620E-29 1.8844E-28 3.3869E-28 6.0019E-28 1.0732E-27 1.6210E-27 2.7311E-27 5.0063E-27 7.2630E-27 1.0555E-26 1.5773E-26 2.0694E-26 2.9822E-26 2.9822E-26 2.9822E-26 2.9822E-26 2.9822E-26 2.9822E-26 
1240  51    37    4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 5.2524E-13 5.8800E-13 7.1600E-13 9.8500E-13 1.2400E-12 1.5800E-12 1.9800E-12 2.1900E-12 2.2500E-12 2.2500E-12 2.2500E-12 2.2500E-12 2.2500E-12 2.2500E-12 
1241  51    38    6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.1877E-13 6.1300E-13 6.1900E-13 7.8500E-13 1.0600E-12 1.5100E-12 2.1600E-12 2.5700E-12 2.8200E-12 2.8200E-12 2.8200E-12 2.8200E-12 2.8200E-12 2.8200E-12 
1242  51    39    1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.9679E-12 2.2300E-12 2.7100E-12 3.4900E-12 4.0700E-12 4.7000E-12 5.3600E-12 5.6600E-12 5.5600E-12 5.5600E-12 5.5600E-12 5.5600E-12 5.5600E-12 5.5600E-12 
1243  51    40    2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0949E-12 2.1200E-12 2.0900E-12 2.2300E-12 2.5800E-12 3.2500E-12 4.3200E-12 5.0100E-12 5.4000E-12 5.4000E-12 5.4000E-12 5.4000E-12 5.4000E-12 5.4000E-12 
1244  51    41    4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 5.9498E-12 6.7600E-12 8.0000E-12 9.7300E-12 1.0800E-11 1.1900E-11 1.2800E-11 1.3100E-11 1.2400E-11 1.2400E-11 1.2400E-11 1.2400E-11 1.2400E-11 1.2400E-11 
1245  51    42    5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 6.0835E-12 6.2700E-12 6.2000E-12 6.1800E-12 6.5000E-12 7.3400E-12 8.8800E-12 9.9500E-12 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 
1246  51    43    1.1285E-32 5.0650E-32 3.3580E-31 1.1673E-30 4.3731E-30 1.3134E-29 2.8658E-29 7.0829E-29 1.9171E-28 3.4457E-28 6.1061E-28 1.0919E-27 1.6491E-27 2.7785E-27 5.0932E-27 7.3891E-27 1.0738E-26 1.6047E-26 2.1053E-26 3.0340E-26 3.0340E-26 3.0340E-26 3.0340E-26 3.0340E-26 3.0340E-26 
1247  51    44    1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.6538E-11 1.9200E-11 2.2500E-11 2.5800E-11 2.7300E-11 2.8400E-11 2.9300E-11 2.9400E-11 2.7700E-11 2.7700E-11 2.7700E-11 2.7700E-11 2.7700E-11 2.7700E-11 
1248  51    45    2.2161E-11 2.1322E-11 2.0311E-11 1.9671E-11 1.9015E-11 1.8246E-11 1.7720E-11 1.6962E-11 1.6007E-11 1.5378E-11 1.6100E-11 1.6961E-11 1.7600E-11 1.7200E-11 1.6500E-11 1.6600E-11 1.7800E-11 2.0700E-11 2.2700E-11 2.3600E-11 2.3600E-11 2.3600E-11 2.3600E-11 2.3600E-11 2.3600E-11 
1249  51    46    2.9280E-11 2.9691E-11 3.0217E-11 3.0569E-11 3.0946E-11 3.1370E-11 3.1674E-11 3.2101E-11 3.2638E-11 3.2992E-11 3.3900E-11 4.3491E-11 5.1900E-11 6.3200E-11 7.6000E-11 8.2500E-11 8.7600E-11 9.0700E-11 8.9900E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 
1250  51    47    4.8134E-11 4.7283E-11 4.6233E-11 4.5554E-11 4.4845E-11 4.4028E-11 4.3457E-11 4.2645E-11 4.1622E-11 4.0948E-11 4.4500E-11 4.6628E-11 4.8200E-11 4.8500E-11 4.9000E-11 5.0700E-11 5.4100E-11 5.9100E-11 6.1400E-11 5.9400E-11 5.9400E-11 5.9400E-11 5.9400E-11 5.9400E-11 5.9400E-11 
1251  51    48    1.1478E-32 5.1515E-32 3.4154E-31 1.1873E-30 4.4478E-30 1.3358E-29 2.9148E-29 7.2039E-29 1.9499E-28 3.5046E-28 6.2104E-28 1.1105E-27 1.6773E-27 2.8260E-27 5.1803E-27 7.5154E-27 1.0921E-26 1.6321E-26 2.1413E-26 3.0858E-26 3.0858E-26 3.0858E-26 3.0858E-26 3.0858E-26 3.0858E-26 
1252  51    49    4.3722E-11 4.8113E-11 5.4278E-11 5.8765E-11 6.3926E-11 6.9405E-11 7.3575E-11 7.9219E-11 8.6329E-11 9.1013E-11 9.5300E-11 1.1984E-10 1.4100E-10 1.7300E-10 2.1800E-10 2.5100E-10 2.8800E-10 3.2500E-10 3.3800E-10 3.2500E-10 3.2500E-10 3.2500E-10 3.2500E-10 3.2500E-10 3.2500E-10 
1253  51    50    5.6050E-11 6.5908E-11 8.0833E-11 9.2466E-11 1.0663E-10 1.2104E-10 1.3243E-10 1.4752E-10 1.6653E-10 1.7906E-10 1.9300E-10 2.1871E-10 2.3900E-10 2.6200E-10 2.8600E-10 2.9800E-10 3.0600E-10 3.0800E-10 2.9900E-10 2.6700E-10 2.6700E-10 2.6700E-10 2.6700E-10 2.6700E-10 2.6700E-10 
1254  52    1     2.1491E-19 2.4597E-19 2.9158E-19 3.2615E-19 3.6728E-19 4.2038E-19 4.6264E-19 5.2952E-19 6.2771E-19 7.0213E-19 7.9068E-19 9.0498E-19 9.9596E-19 1.1399E-18 1.3513E-18 1.5115E-18 1.7022E-18 1.9482E-18 2.1441E-18 2.4540E-18 2.4540E-18 2.4540E-18 2.4540E-18 2.4540E-18 2.4540E-18 
1255  52    2     3.7347E-19 4.2745E-19 5.0671E-19 5.6678E-19 6.3826E-19 7.3053E-19 8.0398E-19 9.2020E-19 1.0908E-18 1.2202E-18 1.3740E-18 1.5727E-18 1.7308E-18 1.9810E-18 2.3483E-18 2.6267E-18 2.9580E-18 3.3856E-18 3.7260E-18 4.2646E-18 4.2646E-18 4.2646E-18 4.2646E-18 4.2646E-18 4.2646E-18 
1256  52    3     6.4898E-19 7.4281E-19 8.8056E-19 9.8497E-19 1.1092E-18 1.2696E-18 1.3972E-18 1.5991E-18 1.8956E-18 2.1204E-18 2.3878E-18 2.7330E-18 3.0078E-18 3.4426E-18 4.0809E-18 4.5648E-18 5.1404E-18 5.8835E-18 6.4751E-18 7.4111E-18 7.4111E-18 7.4111E-18 7.4111E-18 7.4111E-18 7.4111E-18 
1257  52    4     1.1278E-18 1.2908E-18 1.5302E-18 1.7116E-18 1.9275E-18 2.2062E-18 2.4280E-18 2.7790E-18 3.2943E-18 3.6848E-18 4.1495E-18 4.7494E-18 5.2269E-18 5.9825E-18 7.0918E-18 7.9326E-18 8.9331E-18 1.0224E-17 1.1252E-17 1.2879E-17 1.2879E-17 1.2879E-17 1.2879E-17 1.2879E-17 1.2879E-17 
1258  52    5     1.9598E-18 2.2432E-18 2.6592E-18 2.9745E-18 3.3497E-18 3.8339E-18 4.2193E-18 4.8293E-18 5.7248E-18 6.4035E-18 7.2111E-18 8.2535E-18 9.0833E-18 1.0396E-17 1.2324E-17 1.3785E-17 1.5524E-17 1.7768E-17 1.9554E-17 2.2381E-17 2.2381E-17 2.2381E-17 2.2381E-17 2.2381E-17 2.2381E-17 
1259  52    6     3.4060E-18 3.8983E-18 4.6212E-18 5.1691E-18 5.8210E-18 6.6625E-18 7.3324E-18 8.3923E-18 9.9485E-18 1.1128E-17 1.2531E-17 1.4343E-17 1.5785E-17 1.8067E-17 2.1417E-17 2.3956E-17 2.6977E-17 3.0877E-17 3.3982E-17 3.8894E-17 3.8894E-17 3.8894E-17 3.8894E-17 3.8894E-17 3.8894E-17 
1260  52    7     5.9188E-18 6.7745E-18 8.0308E-18 8.9830E-18 1.0116E-17 1.1578E-17 1.2742E-17 1.4584E-17 1.7289E-17 1.9338E-17 2.1777E-17 2.4925E-17 2.7431E-17 3.1397E-17 3.7218E-17 4.1631E-17 4.6881E-17 5.3659E-17 5.9053E-17 6.7590E-17 6.7590E-17 6.7590E-17 6.7590E-17 6.7590E-17 6.7590E-17 
1261  52    8     1.0286E-17 1.1773E-17 1.3956E-17 1.5611E-17 1.7579E-17 2.0120E-17 2.2143E-17 2.5344E-17 3.0044E-17 3.3606E-17 3.7844E-17 4.3315E-17 4.7670E-17 5.4561E-17 6.4678E-17 7.2347E-17 8.1470E-17 9.3248E-17 1.0262E-16 1.1746E-16 1.1746E-16 1.1746E-16 1.1746E-16 1.1746E-16 1.1746E-16 
1262  52    9     1.7876E-17 2.0460E-17 2.4253E-17 2.7128E-17 3.0549E-17 3.4965E-17 3.8481E-17 4.4043E-17 5.2210E-17 5.8401E-17 6.5766E-17 7.5273E-17 8.2841E-17 9.4816E-17 1.1240E-16 1.2572E-16 1.4158E-16 1.6205E-16 1.7834E-16 2.0412E-16 2.0412E-16 2.0412E-16 2.0412E-16 2.0412E-16 2.0412E-16 
1263  52    10    3.1063E-17 3.5554E-17 4.2146E-17 4.7143E-17 5.3088E-17 6.0763E-17 6.6872E-17 7.6539E-17 9.0731E-17 1.0149E-16 1.1429E-16 1.3081E-16 1.4396E-16 1.6477E-16 1.9532E-16 2.1848E-16 2.4604E-16 2.8160E-16 3.0992E-16 3.5472E-16 3.5472E-16 3.5472E-16 3.5472E-16 3.5472E-16 3.5472E-16 
1264  52    11    5.3982E-17 6.1786E-17 7.3242E-17 8.1925E-17 9.2257E-17 1.0559E-16 1.1621E-16 1.3301E-16 1.5767E-16 1.7637E-16 1.9861E-16 2.2732E-16 2.5017E-16 2.8634E-16 3.3944E-16 3.7968E-16 4.2756E-16 4.8937E-16 5.3857E-16 6.1643E-16 6.1643E-16 6.1643E-16 6.1643E-16 6.1643E-16 6.1643E-16 
1265  52    12    9.3814E-17 1.0737E-16 1.2728E-16 1.4237E-16 1.6032E-16 1.8350E-16 2.0195E-16 2.3114E-16 2.7400E-16 3.0649E-16 3.4514E-16 3.9503E-16 4.3475E-16 4.9760E-16 5.8987E-16 6.5981E-16 7.4302E-16 8.5043E-16 9.3593E-16 1.0712E-15 1.0712E-15 1.0712E-15 1.0712E-15 1.0712E-15 1.0712E-15 
1266  52    13    1.6303E-16 1.8659E-16 2.2119E-16 2.4741E-16 2.7861E-16 3.1889E-16 3.5095E-16 4.0168E-16 4.7616E-16 5.3262E-16 5.9979E-16 6.8650E-16 7.5552E-16 8.6473E-16 1.0251E-15 1.1466E-15 1.2912E-15 1.4779E-15 1.6265E-15 1.8616E-15 1.8616E-15 1.8616E-15 1.8616E-15 1.8616E-15 1.8616E-15 
1267  52    14    2.8331E-16 3.2426E-16 3.8438E-16 4.2995E-16 4.8417E-16 5.5416E-16 6.0988E-16 6.9804E-16 8.2748E-16 9.2559E-16 1.0423E-15 1.1930E-15 1.3129E-15 1.5027E-15 1.7814E-15 1.9926E-15 2.2439E-15 2.5683E-15 2.8265E-15 3.2351E-15 3.2351E-15 3.2351E-15 3.2351E-15 3.2351E-15 3.2351E-15 
1268  52    15    4.9231E-16 5.6348E-16 6.6797E-16 7.4717E-16 8.4140E-16 9.6300E-16 1.0598E-15 1.2131E-15 1.4380E-15 1.6085E-15 1.8113E-15 2.0732E-15 2.2816E-15 2.6114E-15 3.0957E-15 3.4627E-15 3.8994E-15 4.4631E-15 4.9118E-15 5.6219E-15 5.6219E-15 5.6219E-15 5.6219E-15 5.6219E-15 5.6219E-15 
1269  52    16    8.5553E-16 9.7921E-16 1.1608E-15 1.2984E-15 1.4622E-15 1.6736E-15 1.8418E-15 2.1081E-15 2.4989E-15 2.7952E-15 3.1478E-15 3.6028E-15 3.9650E-15 4.5382E-15 5.3797E-15 6.0175E-15 6.7764E-15 7.7560E-15 8.5358E-15 9.7697E-15 9.7697E-15 9.7697E-15 9.7697E-15 9.7697E-15 9.7697E-15 
1270  52    17    1.4867E-15 1.7016E-15 2.0172E-15 2.2564E-15 2.5410E-15 2.9083E-15 3.2007E-15 3.6634E-15 4.3427E-15 4.8576E-15 5.4702E-15 6.2610E-15 6.8904E-15 7.8865E-15 9.3488E-15 1.0457E-14 1.1776E-14 1.3478E-14 1.4833E-14 1.6978E-14 1.6978E-14 1.6978E-14 1.6978E-14 1.6978E-14 1.6978E-14 
1271  52    18    2.5838E-15 2.9573E-15 3.5056E-15 3.9212E-15 4.4157E-15 5.0541E-15 5.5622E-15 6.3662E-15 7.5467E-15 8.4415E-15 9.5061E-15 1.0880E-14 1.1974E-14 1.3705E-14 1.6246E-14 1.8173E-14 2.0464E-14 2.3423E-14 2.5778E-14 2.9504E-14 2.9504E-14 2.9504E-14 2.9504E-14 2.9504E-14 2.9504E-14 
1272  52    19    4.4900E-15 5.1391E-15 6.0920E-15 6.8143E-15 7.6736E-15 8.7829E-15 9.6659E-15 1.1063E-14 1.3115E-14 1.4670E-14 1.6520E-14 1.8908E-14 2.0809E-14 2.3817E-14 2.8233E-14 3.1580E-14 3.5563E-14 4.0704E-14 4.4796E-14 5.1272E-14 5.1272E-14 5.1272E-14 5.1272E-14 5.1272E-14 5.1272E-14 
1273  52    20    7.8035E-15 8.9313E-15 1.0587E-14 1.1842E-14 1.3335E-14 1.5263E-14 1.6797E-14 1.9226E-14 2.2791E-14 2.5493E-14 2.8708E-14 3.2858E-14 3.6161E-14 4.1389E-14 4.9063E-14 5.4880E-14 6.1802E-14 7.0736E-14 7.7847E-14 8.9101E-14 8.9101E-14 8.9101E-14 8.9101E-14 8.9101E-14 8.9101E-14 
1274  52    21    7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 7.8700E-15 1.0508E-14 1.2900E-14 2.3200E-14 5.5200E-14 9.2100E-14 1.4400E-13 2.1100E-13 2.4900E-13 2.6900E-13 2.6900E-13 2.6900E-13 2.6900E-13 2.6900E-13 2.6900E-13 
1275  52    22    2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.3100E-14 2.5471E-14 2.7300E-14 4.4700E-14 1.1700E-13 2.1300E-13 3.6400E-13 5.7700E-13 7.1200E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 8.0100E-13 
1276  52    23    8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 8.5700E-14 1.0637E-13 1.2400E-13 1.8000E-13 3.4400E-13 5.3100E-13 8.0900E-13 1.1900E-12 1.4200E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 1.5500E-12 
1277  52    24    1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3000E-13 1.3802E-13 1.4400E-13 1.8900E-13 3.7000E-13 6.0300E-13 9.6400E-13 1.4700E-12 1.7800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 1.9800E-12 
1278  52    25    4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 4.1000E-13 5.1528E-13 6.0600E-13 7.8600E-13 1.1600E-12 1.5200E-12 1.9900E-12 2.5900E-12 2.9200E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 3.0500E-12 
1279  52    26    4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 4.8700E-13 5.1621E-13 5.3800E-13 6.0400E-13 8.7600E-13 1.2400E-12 1.8300E-12 2.6500E-12 3.1600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 3.4600E-12 
1280  52    27    1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.3700E-12 1.7735E-12 2.1300E-12 2.7400E-12 3.6900E-12 4.3800E-12 5.1200E-12 5.9100E-12 6.2700E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 6.1800E-12 
1281  52    28    1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.5000E-12 1.6415E-12 1.7500E-12 1.8800E-12 2.2200E-12 2.6900E-12 3.5000E-12 4.7000E-12 5.4600E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 5.8700E-12 
1282  52    29    4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 4.0000E-12 5.1494E-12 6.1600E-12 7.6800E-12 9.7400E-12 1.1000E-11 1.2200E-11 1.3300E-11 1.3600E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 1.3000E-11 
1283  52    30    4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.2900E-12 4.7739E-12 5.1500E-12 5.4500E-12 5.8700E-12 6.4300E-12 7.4800E-12 9.2000E-12 1.0300E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 1.0900E-11 
1284  52    31    1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.1000E-11 1.4384E-11 1.7400E-11 2.1200E-11 2.5100E-11 2.7000E-11 2.8400E-11 2.9600E-11 2.9900E-11 2.8100E-11 2.8100E-11 2.8100E-11 2.8100E-11 2.8100E-11 2.8100E-11 
1285  52    32    2.0067E-11 1.9218E-11 1.8200E-11 1.7559E-11 1.6904E-11 1.6134E-11 1.5609E-11 1.4851E-11 1.3896E-11 1.3267E-11 1.2600E-11 1.3844E-11 1.4800E-11 1.5100E-11 1.5300E-11 1.5800E-11 1.7500E-11 2.0700E-11 2.2900E-11 2.3900E-11 2.3900E-11 2.3900E-11 2.3900E-11 2.3900E-11 2.3900E-11 
1286  52    33    2.5516E-11 2.5925E-11 2.6450E-11 2.6801E-11 2.7179E-11 2.7603E-11 2.7908E-11 2.8334E-11 2.8871E-11 2.9225E-11 2.9600E-11 3.9656E-11 4.8800E-11 6.0900E-11 7.4300E-11 8.1200E-11 8.6800E-11 9.0400E-11 8.9800E-11 8.2100E-11 8.2100E-11 8.2100E-11 8.2100E-11 8.2100E-11 8.2100E-11 
1287  52    36    4.5206E-11 4.4352E-11 4.3300E-11 4.2621E-11 4.1912E-11 4.1094E-11 4.0523E-11 3.9711E-11 3.8688E-11 3.8014E-11 3.7300E-11 4.0370E-11 4.2700E-11 4.4100E-11 4.5900E-11 4.8300E-11 5.2400E-11 5.8000E-11 6.0500E-11 5.8700E-11 5.8700E-11 5.8700E-11 5.8700E-11 5.8700E-11 5.8700E-11 
1288  52    43    3.6433E-11 4.0664E-11 4.6700E-11 5.1157E-11 5.6348E-11 6.1806E-11 6.5997E-11 7.1641E-11 7.8752E-11 8.3435E-11 8.8400E-11 1.1471E-10 1.3800E-10 1.7100E-10 2.1800E-10 2.5100E-10 2.8800E-10 3.2400E-10 3.3700E-10 3.2200E-10 3.2200E-10 3.2200E-10 3.2200E-10 3.2200E-10 3.2200E-10 
1289  52    48    2.4313E-11 3.1769E-11 4.4500E-11 5.5560E-11 7.0299E-11 8.4404E-11 9.6097E-11 1.1119E-10 1.3020E-10 1.4272E-10 1.5600E-10 1.8198E-10 2.0300E-10 2.3000E-10 2.6000E-10 2.7600E-10 2.8900E-10 2.9500E-10 2.8800E-10 2.5800E-10 2.5800E-10 2.5800E-10 2.5800E-10 2.5800E-10 2.5800E-10 
1290  53    1     1.6539E-34 7.4228E-34 4.9212E-33 1.7107E-32 6.4088E-32 1.9248E-31 4.1999E-31 1.0380E-30 2.8096E-30 5.0497E-30 8.9486E-30 1.6001E-29 2.4168E-29 4.0719E-29 7.4642E-29 1.0829E-28 1.5737E-28 2.3517E-28 3.0854E-28 4.4464E-28 4.4464E-28 4.4464E-28 4.4464E-28 4.4464E-28 4.4464E-28 
1291  53    2     5.0424E-34 2.2631E-33 1.5004E-32 5.2157E-32 1.9539E-31 5.8682E-31 1.2805E-30 3.1647E-30 8.5658E-30 1.5395E-29 2.7282E-29 4.8785E-29 7.3683E-29 1.2414E-28 2.2757E-28 3.3015E-28 4.7978E-28 7.1700E-28 9.4067E-28 1.3556E-27 1.3556E-27 1.3556E-27 1.3556E-27 1.3556E-27 1.3556E-27 
1292  53    3     8.5501E-34 3.8374E-33 2.5441E-32 8.8440E-32 3.3132E-31 9.9506E-31 2.1712E-30 5.3662E-30 1.4525E-29 2.6105E-29 4.6262E-29 8.2723E-29 1.2494E-28 2.1051E-28 3.8588E-28 5.5982E-28 8.1354E-28 1.2158E-27 1.5951E-27 2.2986E-27 2.2986E-27 2.2986E-27 2.2986E-27 2.2986E-27 2.2986E-27 
1293  53    4     1.2194E-33 5.4728E-33 3.6284E-32 1.2613E-31 4.7252E-31 1.4191E-30 3.0966E-30 7.6532E-30 2.0715E-29 3.7231E-29 6.5977E-29 1.1798E-28 1.7819E-28 3.0022E-28 5.5033E-28 7.9841E-28 1.1603E-27 1.7339E-27 2.2748E-27 3.2783E-27 3.2783E-27 3.2783E-27 3.2783E-27 3.2783E-27 3.2783E-27 
1294  53    5     1.5995E-33 7.1787E-33 4.7594E-32 1.6545E-31 6.1981E-31 1.8615E-30 4.0618E-30 1.0039E-29 2.7172E-29 4.8836E-29 8.6543E-29 1.5475E-28 2.3373E-28 3.9380E-28 7.2187E-28 1.0473E-27 1.5219E-27 2.2744E-27 2.9839E-27 4.3001E-27 4.3001E-27 4.3001E-27 4.3001E-27 4.3001E-27 4.3001E-27 
